time,raw_fx,raw_fy,raw_fz,corrected_fx,corrected_fy,corrected_fz,contact_force,target_force,force_xy_norm,v_des_x,v_des_y,v_x,v_y,z_dot,x,y,z,x_d,y_d,z_d,z_offset,f_z
0.953000,1.239150,0.797950,-0.736765,0.269014,0.475704,-1.117203,1.117203,3.000000,0.546501,0.000000,0.000000,0.000041,0.000037,0.000476,0.302616,-0.015106,0.444317,0.297762,-0.014451,0.420630,-0.007280,-0.430410
0.963000,1.219394,0.804525,-0.759780,0.249258,0.482278,-1.140218,1.140218,3.000000,0.542883,0.000000,0.000000,-0.000228,-0.000451,-0.000168,0.302615,-0.015107,0.444315,0.297762,-0.014451,0.420430,-0.007480,-0.428519
0.973000,1.233540,0.792224,-0.788742,0.263404,0.469978,-1.169180,1.169180,3.000000,0.538759,0.000000,0.000000,-0.000317,-0.000301,0.000831,0.302615,-0.015107,0.444321,0.297762,-0.014451,0.420230,-0.007680,-0.440690
0.983000,1.236495,0.788144,-0.820763,0.266359,0.465898,-1.201201,1.201201,3.000000,0.536663,0.000000,0.000000,0.000496,-0.000150,0.000702,0.302617,-0.015105,0.444322,0.297762,-0.014451,0.420030,-0.007880,-0.443227
0.993000,1.228220,0.793086,-0.810662,0.258084,0.470840,-1.191100,1.191100,3.000000,0.536933,0.000000,0.000000,-0.000275,-0.000361,0.000042,0.302616,-0.015106,0.444323,0.297762,-0.014451,0.419830,-0.008080,-0.441230
1.004000,1.229071,0.761154,-0.870025,0.258935,0.438908,-1.250462,1.250462,3.000000,0.509596,0.000000,0.000000,0.000091,0.000008,-0.000642,0.302616,-0.015105,0.444322,0.297762,-0.014451,0.419610,-0.008300,-0.439363
1.015000,1.250495,0.755560,-0.869308,0.280359,0.433314,-1.249746,1.249746,3.000000,0.516103,0.000000,0.000000,-0.000464,-0.000579,-0.000359,0.302616,-0.015106,0.444324,0.297762,-0.014451,0.419390,-0.008520,-0.445778
1.026000,1.285538,0.720639,-0.913578,0.315402,0.398393,-1.294016,1.294016,3.000000,0.508129,0.000000,0.000000,-0.000000,-0.000200,-0.000069,0.302616,-0.015105,0.444323,0.297762,-0.014451,0.419170,-0.008740,-0.452176
1.037000,1.287808,0.715419,-0.956245,0.317672,0.393173,-1.336683,1.336683,3.000000,0.505470,0.000000,0.000000,0.000236,0.000307,0.000143,0.302617,-0.015104,0.444323,0.297762,-0.014451,0.418950,-0.008960,-0.457928
1.048000,1.246115,0.712532,-0.974424,0.275979,0.390285,-1.354862,1.354862,3.000000,0.478003,0.000000,0.000000,0.000234,-0.000034,-0.000551,0.302616,-0.015105,0.444319,0.297762,-0.014451,0.418730,-0.009180,-0.455928
1.059000,1.189405,0.724014,-0.980392,0.219269,0.401768,-1.360830,1.360830,3.000000,0.457708,0.000000,0.000000,0.000100,-0.000521,0.000628,0.302617,-0.015106,0.444320,0.297762,-0.014451,0.418510,-0.009400,-0.469918
